kepoi_name,disposition,pdisposition,orb_period,impact,duration,depth,prad,teq,insol,steff,slogg,srad,right_ascension,declination
K02466.01,CONFIRMED,CANDIDATE,3.17323012,0.085,1.9094,204.5,0.88,830.0,112.21,4500.0,4.632,0.633,284.82802999999996,44.60873
K02466.02,CONFIRMED,CANDIDATE,13.2970695,0.03,3.283,219.7,0.91,515.0,16.64,4500.0,4.632,0.633,284.82802999999996,44.60873
K00246.01,CONFIRMED,CANDIDATE,5.398752862,0.015,3.4303,346.5,2.21,1140.0,398.33,5790.0,4.279,1.198,291.03232,49.040271999999995
K02539.01,FALSE POSITIVE,FALSE POSITIVE,5.26648126,0.403,1.964,97.8,1.07,1155.0,420.53,6204.0,4.394,1.065,293.96689,42.841888
K02540.01,FALSE POSITIVE,FALSE POSITIVE,2.67596808,0.115,2.021,420.6,1.57,998.0,234.19,4732.0,4.53,0.795,294.0704,38.181702
K02542.01,CANDIDATE,CANDIDATE,0.727331746,0.153,0.8323,357.4,0.67,849.0,122.92,3460.0,4.92,0.356,283.40195,41.516331
K02543.01,CANDIDATE,CANDIDATE,1.302017467,0.286,1.3692,290.5,1.37,1344.0,772.73,4948.0,4.508,0.816,295.90921000000003,51.347939000000004
K02617.01,CONFIRMED,CANDIDATE,8.63050092,0.595,3.144,325.8,1.43,739.0,70.63,5352.0,4.599,0.764,289.37703999999997,40.00116
K02618.01,FALSE POSITIVE,FALSE POSITIVE,12.49117388,0.747,2.848,189.9,1.36,763.0,80.08,5753.0,4.461,0.911,287.13828,41.77771
K02619.01,CONFIRMED,CANDIDATE,3.27645723,0.001,2.219,323.0,1.71,1195.0,482.56,5812.0,4.504,0.963,284.90573,43.949162
K02620.01,CANDIDATE,CANDIDATE,16.0573291,0.883,3.546,575.0,2.27,645.0,41.04,5644.0,4.575,0.806,296.75338999999997,49.378109
K02621.01,FALSE POSITIVE,FALSE POSITIVE,8.44326557,0.42,3.353,359.5,1.97,934.0,179.79,6081.0,4.468,1.023,284.28258999999997,46.991638
K02393.01,CANDIDATE,CANDIDATE,4.60300256,0.072,2.6848,302.5,1.32,848.0,122.02,4821.0,4.529,0.788,294.6647,39.783829
K02395.01,FALSE POSITIVE,FALSE POSITIVE,16.9329284,0.319,1.218,488.3,2.46,793.0,93.34,6310.0,4.417,1.095,290.06293,39.922272
K02397.01,CONFIRMED,CANDIDATE,12.00089667,0.595,3.266,420.7,1.47,632.0,37.81,5195.0,4.598,0.69,285.82232999999997,45.711890999999994
K02399.01,CONFIRMED,CANDIDATE,1.9169408719999999,0.405,1.4243,105.1,0.89,1246.0,571.25,5083.0,4.468,0.872,294.88965,49.379768
K02467.01,CANDIDATE,CANDIDATE,5.05661302,0.616,3.926,137.9,1.15,1049.0,286.32,5926.0,4.506,0.939,294.22446,50.075588
K02469.01,CANDIDATE,CANDIDATE,131.187921,0.069,6.905,915.9,2.34,284.0,1.54,4898.0,4.518,0.803,298.59482,41.43594
K02470.01,FALSE POSITIVE,FALSE POSITIVE,2.17489806,0.76,4.599,74.8,1.08,1496.0,1187.26,5749.0,4.323,1.15,297.78647,45.41748
K02471.01,CANDIDATE,CANDIDATE,25.8859397,0.922,4.548,217.1,1.66,542.0,20.35,5190.0,4.446000000000001,0.899,287.70687999999996,40.685241999999995
K02544.01,CONFIRMED,CANDIDATE,28.6253502,0.021,4.551,652.7,2.38,573.0,25.54,5774.0,4.508,0.941,285.80322,44.873428000000004
K02545.01,CONFIRMED,CANDIDATE,6.98141327,0.699,6.527,38.0,1.42,1384.0,865.81,6054.0,3.923,2.163,284.59372,46.44978
K02546.01,FALSE POSITIVE,FALSE POSITIVE,1.319677953,0.62,1.978,100.7,1.13,1843.0,2729.71,6306.0,4.426,1.076,298.34653,40.139790000000005
K02547.01,CANDIDATE,CANDIDATE,8.94337724,0.163,2.469,215.1,1.48,946.0,188.93,6074.0,4.375,1.005,296.45575,39.598591
K00250.01,CONFIRMED,CANDIDATE,12.282998287,0.047,2.7096,2794.7,2.83,431.0,8.14,3879.0,4.708,0.537,284.94097999999997,46.56654
K00253.01,CANDIDATE,CANDIDATE,6.383159135,0.197,1.7504,2313.2,2.73,530.0,18.73,3757.0,4.681,0.576,285.57434,49.962269
K02623.01,CONFIRMED,CANDIDATE,5.57654782,0.45,3.673,53.6,0.92,1183.0,462.81,6187.0,4.341,1.238,290.02591,48.335949
K02624.01,CONFIRMED,CANDIDATE,115.6863392,0.226,4.65,945.9,3.52,401.0,6.09,5800.0,4.327,1.149,291.2681,44.48819
K02625.01,CONFIRMED,CANDIDATE,3.81371423,0.306,1.973,281.0,1.37,1029.0,264.63,5547.0,4.571000000000001,0.82,291.39786000000004,45.588558
K02626.01,CANDIDATE,CANDIDATE,38.0970717,0.953,4.307,913.3,1.58,242.0,0.81,3554.0,4.867,0.398,294.36609,49.915058
K02400.01,CANDIDATE,CANDIDATE,11.6191707,0.059,1.819,700.4,2.21,756.0,77.43,5870.0,4.56,0.834,299.06167999999997,43.720329
K02401.01,CANDIDATE,CANDIDATE,38.2292037,0.571,3.893,605.8,1.51,359.0,3.92,4544.0,4.656000000000001,0.598,290.83627,47.444939
K02402.01,CONFIRMED,CANDIDATE,16.3012727,0.88,3.974,259.5,1.54,557.0,22.73,4873.0,4.558,0.796,285.29575,44.55275
K02403.01,CONFIRMED,CANDIDATE,13.32354078,0.225,3.873,116.6,1.32,872.0,136.61,6113.0,4.341,1.218,286.62576,37.5373
K02472.01,CONFIRMED,CANDIDATE,2.6075451590000003,0.206,1.3916,351.5,2.07,1431.0,993.79,6147.0,4.435,1.096,287.79385,45.98024
K02473.01,CONFIRMED,CANDIDATE,3.24417541,0.761,1.992,371.9,1.84,1047.0,283.66,5094.0,4.468999999999999,0.87,291.95999,44.900021
K02475.01,FALSE POSITIVE,FALSE POSITIVE,6.85567248,0.479,2.268,197.7,1.27,897.0,153.07,5734.0,4.538,0.883,288.88122999999996,44.959209
K02476.01,FALSE POSITIVE,FALSE POSITIVE,2.28607282,0.059,7.82,261.8,1.01,942.0,186.39,4583.0,4.65,0.654,297.22393999999997,47.025162
K00246.02,CONFIRMED,CANDIDATE,9.60505976,0.54,3.0063,55.0,0.91,941.0,185.15,5790.0,4.279,1.198,291.03232,49.040271999999995
K02549.01,FALSE POSITIVE,FALSE POSITIVE,3.54789928,0.325,2.861,185.3,0.99,987.0,224.45,5399.0,4.619,0.725,296.96017,47.964771
K02550.01,CANDIDATE,CANDIDATE,18.0243482,0.57,3.575,441.2,1.98,683.0,51.44,5955.0,4.52,0.91,297.24017000000003,49.616859000000005
K02551.01,CANDIDATE,CANDIDATE,16.4793229,0.263,3.312,479.1,1.53,537.0,19.62,4908.0,4.618,0.716,296.72305,49.106659
K02552.01,CONFIRMED,CANDIDATE,3.65690909,0.217,2.064,107.4,1.32,1368.0,828.52,6078.0,4.294,1.271,293.50049,44.932460999999996
K02553.01,CANDIDATE,CANDIDATE,88.0712769,0.347,6.758,885.4,2.4,330.0,2.79,4939.0,4.506,0.819,292.30742999999995,46.62664
K02627.01,CONFIRMED,CANDIDATE,8.38395796,0.892,5.2,108.5,3.24,1285.0,645.64,5405.0,3.741,2.605,292.12521,41.40781
K02628.01,CONFIRMED,CANDIDATE,1.68189051,0.415,2.992,83.2,1.27,1790.0,2432.14,5827.0,4.191,1.374,289.95651000000004,47.02039
K02629.01,FALSE POSITIVE,FALSE POSITIVE,8.59000355,0.909,6.68,298.1,1.82,843.0,119.26,5817.0,4.538,0.876,298.75491,46.941589
K02631.01,CANDIDATE,CANDIDATE,44.9977604,0.928,9.686,170.2,1.59,508.0,15.74,5871.0,4.493,0.983,282.23969,43.244049
K02632.01,CONFIRMED,CANDIDATE,7.12815163,0.201,5.522,45.9,1.36,1373.0,839.5,6311.0,3.998,1.994,284.42273,49.10622
K02404.01,CANDIDATE,CANDIDATE,2.10081629,0.979,2.8182,169.1,1.65,1378.0,852.78,5815.0,4.5,0.918,291.87799,41.769581
K02406.01,CONFIRMED,CANDIDATE,7.01074295,0.427,2.1787,222.8,3.76,1453.0,1054.63,5814.0,3.745,2.476,290.6333,40.136990000000004
K02407.01,CONFIRMED,CANDIDATE,17.2922631,0.865,7.042,203.1,2.13,809.0,101.22,5936.0,4.261,1.299,296.37692000000004,50.621471
K02408.01,CONFIRMED,CANDIDATE,94.289223,0.613,4.102,505.4,2.11,369.0,4.39,5632.0,4.537,0.904,287.06638,41.874908000000005
K02477.01,CANDIDATE,CANDIDATE,14.02634692,0.877,1.2808,403.6,2.66,822.0,108.07,5970.0,4.355,1.131,286.25165,42.378479
K02479.01,CANDIDATE,CANDIDATE,25.5433704,0.44,8.567,138.6,2.11,772.0,84.0,5422.0,3.945,1.782,292.88527999999997,41.27924
K02482.01,CONFIRMED,CANDIDATE,45.0909201,0.957,4.605,436.3,2.44,487.0,13.27,5790.0,4.5280000000000005,0.9,292.11517000000003,49.256432000000004
K02483.01,CONFIRMED,CANDIDATE,15.0539886,0.886,4.422,221.5,1.44,665.0,46.3,5475.0,4.479,0.818,298.95032000000003,46.692799
K02840.01,CANDIDATE,CANDIDATE,3.67936863,0.885,3.47,85.9,0.92,1112.0,361.27,5676.0,4.474,0.848,298.35361,41.820068
K02840.02,CANDIDATE,CANDIDATE,7.4464635,0.531,4.084,78.0,0.77,879.0,141.12,5676.0,4.474,0.848,298.35361,41.820068
K02842.01,CONFIRMED,CANDIDATE,1.5654126130000001,0.003,0.7572,2754.6,1.73,648.0,41.85,3464.0,4.923,0.328,282.25021,44.921108000000004
K02842.02,CONFIRMED,CANDIDATE,5.14892346,0.719,0.9613,2355.0,1.72,436.0,8.54,3464.0,4.923,0.328,282.25021,44.921108000000004
K02918.01,FALSE POSITIVE,FALSE POSITIVE,0.515552803,1.128,1.7869,1224.1,13.96,1807.0,2508.21,5068.0,4.556,0.73,281.55936,42.520489000000005
K02919.01,CANDIDATE,CANDIDATE,2.522590567,1.261,1.406,210.2,25.82,1205.0,499.07,5591.0,4.559,0.86,288.75073,47.490921
K02920.01,CONFIRMED,CANDIDATE,6.73968289,0.662,4.183,142.0,1.48,1011.0,246.9,5511.0,4.261,1.176,280.82339,42.636051
K00276.01,CONFIRMED,CANDIDATE,41.74598855,0.049,4.6125,421.8,2.4,584.0,27.58,5978.0,4.316,1.171,289.6644,48.706210999999996
K02702.01,FALSE POSITIVE,FALSE POSITIVE,75.378004,0.989,6.744,447.8,3.82,455.0,10.13,5876.0,4.374,1.077,297.62936,41.637459
K00260.02,CONFIRMED,CANDIDATE,100.2830675,0.535,10.8636,351.2,2.51,475.0,12.07,6214.0,4.238,1.297,289.34732,44.208511
K02704.02,CONFIRMED,CANDIDATE,2.9841577110000004,0.45,1.2637,2598.0,0.92,401.0,6.12,3157.0,5.112,0.18,298.73611,46.498634
K02705.01,CONFIRMED,CANDIDATE,2.8867624,0.92,0.9879,631.8,1.24,557.0,22.75,3483.0,4.875,0.389,290.95615,49.366398
K02763.01,FALSE POSITIVE,FALSE POSITIVE,0.498434645,0.288,0.955,239.2,1.08,1676.0,1873.28,4784.0,4.618,0.708,286.0499,38.960201
K02764.01,CANDIDATE,CANDIDATE,2.252976718,0.157,1.7131,467.9,1.19,795.0,94.26,4039.0,4.708,0.559,291.23148,47.033932
K02765.01,FALSE POSITIVE,FALSE POSITIVE,2.75505467,0.738,3.426,85.5,1.74,1783.0,2387.41,6257.0,4.063,1.748,290.63736,48.883133
K02844.01,FALSE POSITIVE,FALSE POSITIVE,2.72288246,0.08,2.408,152.6,1.06,1162.0,431.75,5458.0,4.53,0.872,297.38027999999997,39.941071
K02845.01,CONFIRMED,CANDIDATE,1.574090323,0.071,1.5796,224.9,0.93,998.0,234.92,4313.0,4.662,0.65,288.41652999999997,47.878731
K02846.01,FALSE POSITIVE,FALSE POSITIVE,0.947738312,0.022,1.206,202.2,0.88,1229.0,537.85,4464.0,4.643,0.638,290.73154,39.920269
K02848.01,CANDIDATE,CANDIDATE,13.7872627,0.921,5.747,75.1,1.55,894.0,150.64,5691.0,4.138999999999999,1.458,290.66412,43.49984
K00271.03,CONFIRMED,CANDIDATE,14.4359459,0.613,3.414,107.3,1.46,884.0,144.45,6075.0,4.263999999999999,1.352,285.19,46.027962
K02849.01,CANDIDATE,CANDIDATE,5.95958637,0.26,2.899,133.1,1.02,897.0,153.48,5452.0,4.535,0.9,286.92429,47.053740999999995
K02921.01,CANDIDATE,CANDIDATE,16.6146221,0.017,2.706,361.2,1.49,604.0,31.48,5295.0,4.548,0.8,284.35434,42.388371
K02922.01,FALSE POSITIVE,FALSE POSITIVE,0.49758191700000004,0.328,1.46,140.6,0.76,1801.0,2487.04,5271.0,4.6339999999999995,0.63,295.53533999999996,39.40818
K02923.01,CANDIDATE,CANDIDATE,5.83892993,0.319,1.1066,237.4,1.19,835.0,114.94,5279.0,4.588,0.769,283.39825,46.689789000000005
K02924.01,CONFIRMED,CANDIDATE,2.279523364,0.033,1.6202,126.8,0.87,1123.0,374.78,5017.0,4.516,0.797,292.4404,43.209431
K02926.01,CONFIRMED,CANDIDATE,12.2854718,0.291,2.996,1617.1,2.21,434.0,8.39,3891.0,4.718,0.564,283.33606000000003,47.174541
K02706.01,CANDIDATE,CANDIDATE,3.09756897,0.408,4.588,83.3,1.75,1782.0,2380.18,6329.0,4.026,1.885,285.07767,46.419601
K02707.01,CONFIRMED,CANDIDATE,58.0337426,0.021,5.584,807.1,3.21,486.0,13.17,5467.0,4.271,1.152,299.50174,40.670799
K02707.02,CONFIRMED,CANDIDATE,14.4252635,0.013,3.754,221.2,1.68,773.0,84.28,5467.0,4.271,1.152,299.50174,40.670799
K02707.03,CONFIRMED,CANDIDATE,26.6757818,0.713,2.696,474.8,2.69,630.0,37.15,5467.0,4.271,1.152,299.50174,40.670799
K02708.01,CONFIRMED,FALSE POSITIVE,0.8683863540000001,0.135,1.066,488.5,1.52,1389.0,880.33,4792.0,4.627,0.704,288.43359,40.380878
K02768.01,CONFIRMED,CANDIDATE,11.8288843,0.2658,3.337,191.0,1.18,730.0,67.13,5653.0,4.551,0.857,286.39862,45.343529
K02768.02,CONFIRMED,CANDIDATE,14.7512034,0.8759,1.25,261.1,1.63,678.0,49.97,5653.0,4.551,0.857,286.39862,45.343529
K02769.01,FALSE POSITIVE,FALSE POSITIVE,1.4803239780000002,0.617,1.833,166.2,1.46,1743.0,2180.25,5996.0,4.342,1.081,282.01251,46.4282
K00041.02,CONFIRMED,CANDIDATE,6.88707073,0.696,4.4679,68.7,1.3,1155.0,420.97,5788.0,4.122,1.474,291.38599,41.990269
K02850.01,FALSE POSITIVE,FALSE POSITIVE,1.11431205,0.141,2.112,160.4,1.07,1635.0,1691.99,5776.0,4.553999999999999,0.849,295.86008,39.140839
K02851.01,CANDIDATE,CANDIDATE,3.42064689,0.92,1.767,356.8,2.27,1129.0,382.68,5370.0,4.4110000000000005,0.966,293.56635,42.13258
K02851.02,CANDIDATE,CANDIDATE,1.23935745,0.932,1.683,150.9,1.5,1583.0,1488.51,5370.0,4.4110000000000005,0.966,293.56635,42.13258
K02853.01,CANDIDATE,CANDIDATE,1.4070201180000002,0.167,1.3766,181.9,1.12,1350.0,782.45,5022.0,4.485,0.849,290.43323,51.626041
K02927.01,CANDIDATE,CANDIDATE,24.4359956,0.019,6.254,496.6,2.31,674.0,48.81,6197.0,4.449,1.035,290.54007,41.09304
K02928.01,FALSE POSITIVE,FALSE POSITIVE,17.7337356,0.514,5.558,217.3,1.24,597.0,29.95,5335.0,4.56,0.831,290.2471,38.33939
K02929.01,FALSE POSITIVE,FALSE POSITIVE,10.06478627,0.729,2.86,285.7,1.49,729.0,66.74,5438.0,4.574,0.82,288.96942,44.359009
K02930.01,FALSE POSITIVE,FALSE POSITIVE,1.12976597,0.338,3.096,133.7,0.83,1429.0,987.44,5366.0,4.625,0.715,294.30652000000003,39.765282
K00277.01,CONFIRMED,CANDIDATE,16.23191704,0.017,7.461,501.6,3.54,926.0,174.1,5919.0,4.042,1.585,291.25018,49.231834
K02709.01,FALSE POSITIVE,FALSE POSITIVE,15.4126766,0.958,3.402,599.8,2.82,618.0,34.56,5240.0,4.555,0.856,296.54736,39.222542
K02710.01,FALSE POSITIVE,FALSE POSITIVE,1.110599919,0.214,1.3493,157.6,1.07,1539.0,1320.65,5227.0,4.463,0.867,286.86526000000003,41.796021
K00260.03,CONFIRMED,CANDIDATE,21.86965714,0.557,5.5177,125.5,1.51,790.0,92.0,6214.0,4.238,1.297,289.34732,44.208511
K02711.01,CONFIRMED,CANDIDATE,9.02436414,0.014,3.011,214.6,1.62,939.0,183.39,5885.0,4.348,1.111,290.94449,40.480042
K02711.02,CONFIRMED,CANDIDATE,17.3408735,0.489,3.398,159.0,1.43,755.0,76.86,5885.0,4.348,1.111,290.94449,40.480042
K02773.01,FALSE POSITIVE,FALSE POSITIVE,0.8788557709999999,0.41,1.1014,269.7,1.57,1864.0,2857.19,5727.0,4.438,0.937,294.57697,38.265518
K02775.01,CANDIDATE,CANDIDATE,17.57704569,1.25,2.022,670.0,27.21,673.0,48.33,5653.0,4.442,0.901,285.09872,41.775921000000004
K02776.01,FALSE POSITIVE,FALSE POSITIVE,1.00652785,0.467,1.3175,125.9,1.03,1815.0,2556.97,6089.0,4.527,0.889,294.63833999999997,39.39798
K02777.01,FALSE POSITIVE,FALSE POSITIVE,1.99566293,0.564,4.514,197.0,1.11,1182.0,462.26,5235.0,4.595,0.771,297.82056,41.96693
K02855.01,CANDIDATE,CANDIDATE,1.4007557430000002,0.413,1.0562,144.4,1.3,1628.0,1659.74,5487.0,4.333,1.072,287.19247,39.626148
K02856.01,CONFIRMED,CANDIDATE,25.8730914,0.196,5.085,694.4,2.88,667.0,46.82,6036.0,4.382,1.093,285.79724,40.93618
K02857.01,CONFIRMED,CANDIDATE,20.2642023,0.914,4.664,185.3,2.12,770.0,82.92,5937.0,4.251,1.291,284.56567,41.778481
K02857.02,CONFIRMED,CANDIDATE,7.44136102,0.862,4.554,79.7,1.33,1075.0,315.02,5937.0,4.251,1.291,284.56567,41.778481
K02931.01,CONFIRMED,CANDIDATE,99.2532336,0.947,7.208,538.0,2.17,300.0,1.93,5010.0,4.623,0.715,285.71741000000003,44.758419
K02932.01,FALSE POSITIVE,FALSE POSITIVE,3.84933401,0.591,2.299,503.9,2.12,1147.0,408.84,5984.0,4.521,0.906,294.36057,38.948181
K02933.01,FALSE POSITIVE,FALSE POSITIVE,119.0833042,1.257,2.558,2951.0,22.19,240.0,0.78,4412.0,4.662,0.623,295.67798,51.257839000000004
K02935.01,CANDIDATE,CANDIDATE,27.8813154,0.168,6.346,209.2,1.54,681.0,50.86,6434.0,4.414,1.055,299.6611,44.112381
K02936.01,CONFIRMED,CANDIDATE,6.4802138,0.725,3.27,142.0,1.26,934.0,180.05,5496.0,4.417,0.983,298.66235,48.24876
K02712.01,CANDIDATE,CANDIDATE,7.50790041,0.795,5.646,145.0,1.77,1138.0,396.33,6408.0,4.309,1.337,297.74728,48.694309000000004
K02713.01,FALSE POSITIVE,FALSE POSITIVE,21.3910125,0.347,3.512,645.8,1.72,483.0,12.88,4889.0,4.637,0.686,290.28503,40.689362
K02714.01,CONFIRMED,CANDIDATE,14.3832267,0.7,8.378,178.5,1.84,889.0,147.78,6115.0,4.249,1.291,290.08276,50.863479999999996
K02714.02,CONFIRMED,CANDIDATE,47.3186631,0.189,10.465,263.4,2.1,598.0,30.22,6115.0,4.249,1.291,290.08276,50.863479999999996
K02778.01,CONFIRMED,CANDIDATE,2.21571296,0.796,1.8211,285.1,1.7,1283.0,638.56,5417.0,4.447,0.901,297.02008,43.432549
K02779.01,CANDIDATE,CANDIDATE,34.4585495,0.626,7.434,431.0,1.88,559.0,23.05,6161.0,4.545,0.862,296.77283,50.188419
K02780.01,CONFIRMED,CANDIDATE,3.35184041,0.091,1.9855,345.3,1.88,1294.0,661.69,6198.0,4.4639999999999995,1.005,294.29453,50.725367999999996
K00268.01,CANDIDATE,CANDIDATE,110.3783828,0.014,12.211,489.8,3.02,473.0,11.82,6342.0,4.242,1.359,285.72879,38.506972999999995
K02859.01,CONFIRMED,CANDIDATE,3.4462125,0.704,2.101,83.5,0.7,1015.0,251.24,5374.0,4.555,0.721,288.83136,47.551990999999994
K02859.02,CONFIRMED,CANDIDATE,2.0054142930000003,0.874,1.934,59.5,0.65,1216.0,516.85,5374.0,4.555,0.721,288.83136,47.551990999999994
K02859.03,CANDIDATE,CANDIDATE,4.28886792,0.534,2.599,59.3,0.57,944.0,187.43,5374.0,4.555,0.721,288.83136,47.551990999999994
K02861.01,FALSE POSITIVE,FALSE POSITIVE,1.8685640380000001,0.456,1.192,176.7,1.4,1565.0,1417.56,6065.0,4.427,1.023,289.64763999999997,43.579182
K02862.01,CANDIDATE,CANDIDATE,24.5752524,0.489,2.258,1003.4,1.64,316.0,2.35,3678.0,4.755,0.512,287.94861000000003,42.156139
K02946.01,CONFIRMED,CANDIDATE,15.1408916,0.136,4.359,476.8,1.93,714.0,61.42,5926.0,4.532,0.887,288.76697,46.394421
K02948.01,CANDIDATE,CANDIDATE,11.39169531,0.849,5.0,51.0,1.02,886.0,145.67,5557.0,4.198,1.249,289.39474,41.782348999999996
K02949.01,CANDIDATE,CANDIDATE,10.1747037,0.726,5.179,52.4,1.04,985.0,222.53,5866.0,4.191,1.339,285.87579,41.332432
K02951.01,CONFIRMED,CANDIDATE,2.44358543,0.258,1.852,59.1,0.67,1249.0,574.37,5561.0,4.486000000000001,0.873,284.45947,40.142559000000006
K02952.01,FALSE POSITIVE,FALSE POSITIVE,1.7592691,0.564,2.381,140.4,1.21,1519.0,1254.94,5784.0,4.416,0.984,295.23151,44.1129
K02715.02,CONFIRMED,CANDIDATE,2.226496196,0.048,1.7073,1839.1,2.1,697.0,55.76,3640.0,4.744,0.503,294.52859,46.640968
K02715.03,CANDIDATE,CANDIDATE,5.72084599,0.166,2.744,1316.0,1.78,509.0,15.84,3640.0,4.744,0.503,294.52859,46.640968
K02716.01,CONFIRMED,CANDIDATE,0.962864171,0.736,1.6802,303.5,1.52,1666.0,1828.67,5704.0,4.575,0.804,293.20453,45.435398
K00261.01,CONFIRMED,CANDIDATE,16.23847733,0.766,3.9699,646.7,2.76,711.0,60.35,5683.0,4.422,0.993,297.06961,40.525131
K02785.01,CONFIRMED,CANDIDATE,4.76831033,0.191,3.2363,251.8,1.78,1219.0,522.81,6237.0,4.374,1.116,287.0863,46.945808
K02786.01,CONFIRMED,CANDIDATE,44.616751,0.618,7.831,239.7,2.31,693.0,54.56,6763.0,4.22,1.424,292.47797,46.022831
K02789.01,CONFIRMED,CANDIDATE,3.40165617,0.906,1.9617,155.9,1.34,1236.0,552.42,6177.0,4.516,0.906,291.84131,45.17918
K02790.01,CONFIRMED,CANDIDATE,14.00948631,0.268,3.399,169.9,0.98,617.0,34.32,5153.0,4.551,0.767,299.65961,40.843849
K02863.01,FALSE POSITIVE,FALSE POSITIVE,1.7033591719999999,0.152,1.914,57.6,0.69,1525.0,1284.58,6026.0,4.503,0.904,293.07806,38.359081
K02865.01,CONFIRMED,CANDIDATE,1.3115589090000002,0.218,1.919,141.3,1.15,1655.0,1776.99,5926.0,4.501,0.963,288.88662999999997,44.83955
K02866.01,CONFIRMED,CANDIDATE,1.291233083,0.2,1.855,66.0,0.89,1887.0,2993.7,6384.0,4.419,1.086,285.75203999999997,39.24921
K00273.01,CONFIRMED,CANDIDATE,10.573751447000001,0.785,1.7259,298.9,2.07,844.0,120.25,5720.0,4.4,1.08,287.47852,38.228840000000005
K02961.01,CONFIRMED,CANDIDATE,3.7847507,0.021,2.924,33.5,0.7,1311.0,699.15,6017.0,4.3260000000000005,1.206,292.33755,47.6642
K02962.01,CANDIDATE,CANDIDATE,2.17291055,0.362,2.139,76.4,0.93,1507.0,1220.49,6164.0,4.446000000000001,1.045,294.86319,40.007511
K02963.01,CONFIRMED,CANDIDATE,18.2206024,0.125,5.109,201.8,1.78,786.0,90.43,5951.0,4.283,1.262,294.33646,44.918289
K02963.02,CANDIDATE,CANDIDATE,7.35101287,0.608,2.757,115.9,1.42,1064.0,303.08,5951.0,4.283,1.262,294.33646,44.918289
K02964.01,CONFIRMED,CANDIDATE,47.4497134,0.016,10.675,206.4,1.61,551.0,21.82,6007.0,4.353,1.126,299.67587000000003,47.07584
K02719.01,CONFIRMED,CANDIDATE,4.11585514,0.807,1.4858,425.8,1.93,895.0,151.55,4827.0,4.508,0.823,291.18497,40.311211
K02720.01,CANDIDATE,CANDIDATE,6.57159435,0.751,3.1044,65.7,1.26,1211.0,507.81,6042.0,4.138999999999999,1.432,295.43967000000004,44.039162
K02721.01,CONFIRMED,CANDIDATE,33.878639,0.923,6.194,700.1,3.52,564.0,24.0,5533.0,4.348,1.072,285.01721000000003,42.085381
K02791.01,CONFIRMED,CANDIDATE,27.5722144,0.562,5.256,296.3,1.94,636.0,38.62,5912.0,4.397,1.09,292.08746,49.788761
K02792.01,CONFIRMED,CANDIDATE,2.12821621,0.098,3.146,25.9,0.7,1668.0,1831.55,5952.0,4.227,1.377,286.33835,48.744099
K02795.01,FALSE POSITIVE,FALSE POSITIVE,2.5355023,0.965,7.189,354.6,2.7,1477.0,1127.68,6268.0,4.428999999999999,1.1,298.85361,40.131088
K02867.01,FALSE POSITIVE,FALSE POSITIVE,1.332560553,0.37,3.315,31.7,0.4,1249.0,574.99,4947.0,4.621,0.714,295.15051,46.772304999999996
K02868.01,CONFIRMED,CANDIDATE,10.65275054,0.051,2.684,740.7,2.2,737.0,69.81,5602.0,4.571000000000001,0.817,291.34997999999996,45.172272
K02869.01,CONFIRMED,CANDIDATE,3.30040818,0.008,4.462,98.8,1.43,1543.0,1341.9,6333.0,4.229,1.438,296.29355,43.403271000000004
K02870.01,FALSE POSITIVE,FALSE POSITIVE,5.62950902,0.974,6.542,297.5,2.11,979.0,216.41,5822.0,4.529,0.898,298.03931,39.901939
K02942.01,CANDIDATE,CANDIDATE,13.84301228,0.052,4.077,567.8,1.98,699.0,56.45,5745.0,4.559,0.837,296.26456,39.40596
K02942.02,CANDIDATE,CANDIDATE,24.2758992,0.441,4.59,702.2,2.25,580.0,26.68,5745.0,4.559,0.837,296.26456,39.40596
K02943.01,CONFIRMED,CANDIDATE,54.4099612,0.157,9.314,193.0,1.56,513.0,16.35,5746.0,4.309,1.133,294.83102,46.659591999999996
K02944.01,FALSE POSITIVE,FALSE POSITIVE,9.12209336,1.236,4.347,906.8,28.17,863.0,131.35,5899.0,4.499,0.96,293.07833999999997,42.277039
K02945.01,CANDIDATE,CANDIDATE,19.94752741,0.094,1.756,861.3,2.52,625.0,36.14,5749.0,4.547,0.864,288.95551,44.7057
K00277.02,CONFIRMED,FALSE POSITIVE,13.84984567,0.012,7.2783,84.6,1.45,977.0,214.98,5919.0,4.042,1.585,291.25018,49.231834
K02722.01,CONFIRMED,CANDIDATE,6.12479773,0.79,3.466,129.3,1.51,1140.0,399.43,6052.0,4.285,1.202,288.37023999999997,43.35461
K02722.02,CONFIRMED,CANDIDATE,11.24284815,0.52,4.241,136.0,1.44,931.0,177.7,6052.0,4.285,1.202,288.37023999999997,43.35461
K02722.03,CONFIRMED,CANDIDATE,4.02877097,0.193,3.173,100.4,1.21,1311.0,699.45,6052.0,4.285,1.202,288.37023999999997,43.35461
K02722.04,CONFIRMED,CANDIDATE,8.92114318,0.12,3.933,110.8,1.27,1006.0,241.79,6052.0,4.285,1.202,288.37023999999997,43.35461
K00262.01,CONFIRMED,CANDIDATE,7.81285862,0.03,4.098,117.3,1.68,1196.0,483.06,6237.0,4.136,1.543,288.10086,50.033718
K00269.01,CANDIDATE,CANDIDATE,18.01164974,0.924,6.7367,107.8,1.83,900.0,155.37,6477.0,4.224,1.459,287.34573,43.378391
