p_mass,p_radius,p_period,p_semi_major_axis,p_eccentricity,p_angular_distance,p_impact_parameter,s_ra,s_dec,s_mag,s_distance,s_metallicity,s_mass,s_radius,s_temperature,s_log_g,p_hill_sphere,p_distance,p_periastron,p_apastron,p_distance_eff,p_flux,p_temp_equil,p_type,s_radius_est,s_ra_h,s_ra_t,s_dec_t,s_luminosity,s_snow_line,s_abio_zone,s_tidal_lock,p_habzone_opt,p_habzone_con,p_type_temp,p_habitable,p_esi,p_radius_est,p_mass_est,p_semi_major_axis_est
,2.3092599999999996,14.586495999999999,,,,,295.19338999999997,39.539677000000005,13.49,731.0,-0.06,1.1,1.18,6117.0,4.33,,0.12057977,0.12057977,0.12057977,0.12057977,120.13172,843.4499800000001,Superterran,1.18,19.679560000000002,19 40 46.4171,+39 32 22.8372,1.7466528000000001,3.5683469,3.7492853999999998,0.45967007,0,0,Hot,0,0.25040746,2.3092599999999996,5.9455152,0.12057977
,1.99538,7.7519249000000015,,,,,292.15046,39.637581,13.307,502.0,0.1,1.04,0.96,5789.0,4.49,,0.07764742200000001,0.07764742200000001,0.07764742200000001,0.077647424,153.81236,897.2071300000001,Superterran,0.96,19.476698000000003,19 28 36.1138,+39 38 15.2916,0.92735349,2.6000783,2.0946045,0.38820886,0,0,Hot,0,0.2635369,1.99538,4.6394796,0.07764742200000001
,1.05374,4.1653651,,,,,292.15046,39.637581,13.307,502.0,0.1,1.04,0.96,5789.0,4.49,,0.051320323,0.051320323,0.051320323,0.051320324,352.10042000000004,1103.5996,Terran,0.96,19.476698000000003,19 28 36.1138,+39 38 15.2916,0.92735349,2.6000783,2.0946045,0.38820886,0,0,Hot,0,0.29665494,1.05374,1.1724075,0.051320323
,2.28684,14.485852,,,,,288.69865,39.708288,13.946,690.0,0.01,1.01,1.05,5813.0,4.4,,0.11665751,0.11665751,0.11665751,0.11665752,82.878733,768.6978799999999,Superterran,1.05,19.246578,19 14 47.6799,+39 42 29.8368,1.1278946,2.8674644,2.1615811000000003,0.47496435,0,0,Hot,0,0.25630554,2.28684,5.8478451,0.11665751
,3.73293,40.699444,,,,,292.10427999999996,39.767914000000005,13.949,1143.0,0.05,1.3,1.49,6424.0,4.21,,0.25266767,0.25266767,0.25266767,0.25266768,53.062042000000005,687.60797,Neptunian,1.49,19.47362,19 28 25.0306,+39 46 04.4904,3.3875312999999996,4.969416799999999,6.7172308,0.4465951,0,0,Hot,0,0.20602157,3.73293,13.43724,0.25266767
,8.396289999999999,15.458057,,,,,290.44926,39.854802,13.398,579.0,0.04,1.0,1.28,5721.0,4.22,,0.121417,0.121417,0.121417,0.121417,106.6688,818.75555,Jovian,1.28,19.363285,19 21 47.8253,+39 51 17.2872,1.5725207,3.3858051,1.839451,0.51313054,0,0,Hot,0,0.11039357,8.396289999999999,53.210457,0.121417
,1.37883,7.238585400000001,,,,,289.41783,39.945013,13.359,383.0,0.01,0.93,0.84,5444.0,4.55,,0.07146713,0.07146713,0.07146713,0.071467132,108.71938999999999,822.66242,Terran,0.84,19.294523,19 17 40.2833,+39 56 42.0468,0.55528979,2.0119797999999998,1.1155983999999999,0.38894785,0,0,Hot,0,0.29670904,1.37883,2.4771267999999997,0.07146713
120.13898999999999,6.10945,9.434150500000001,0.08,0.45,0.4,0.732,289.22618,49.548203,12.02,200.0,0.05,0.98,0.9,5576.0,4.52,0.0021863709,0.0881,0.044,0.116,0.082174072,122.74941000000001,813.38038,Jovian,0.9,19.281746,19 16 54.2866,+49 32 53.5308,0.70155985,2.2614976,1.424218,0.27394922,0,0,Hot,0,0.13847668,6.10945,120.13898999999999,0.08
,3.18364,161.47439,,,,,293.42704,39.942437,13.871,657.0,0.03,1.02,1.04,5829.0,4.42,,0.5840438,0.5840438,0.5840438,0.58404381,3.2797498,342.85074,Neptunian,1.04,19.561804000000002,19 33 42.4940,+39 56 32.7732,1.1187461,2.8558115,2.2291315,0.46217823,0,0,Hot,0,0.47265751,3.18364,10.255306,0.5840438
,2.9033900000000004,17.979791,,,,,296.88576,40.228233,13.5,843.0,0.23,1.24,1.33,6185.0,4.28,,0.14426906,0.14426906,0.14426906,0.14426907,111.43056000000001,827.7439,Neptunian,1.33,19.792385,19 47 32.5854,+40 13 41.6388,2.319267,4.1118678,4.3855849000000005,0.44803405,0,0,Hot,0,0.22459143,2.9033900000000004,8.7701168,0.14426906
,2.20837,30.996607,,,,,297.25261,40.288605,13.332,349.0,0.11,0.91,0.84,5322.0,4.55,,0.18709671,0.18709671,0.18709671,0.18709671,14.4882,497.04821,Superterran,0.84,19.816842,19 49 00.6308,+40 17 18.9780,0.50716199,1.9228133,0.89811983,0.4167796,0,0,Hot,0,0.3290812,2.20837,5.511256700000001,0.18709671
,1.62545,8.503407199999998,,,,,295.21744,40.592251,13.716,634.0,-0.05,1.02,1.15,5899.0,4.32,,0.082054978,0.082054978,0.082054978,0.08205498,213.10226,973.4013,Superterran,1.15,19.681163,19 40 52.1886,+40 35 32.1036,1.4348216,3.2341691000000004,2.5139923,0.48582268,0,0,Hot,0,0.27952928,1.62545,3.2754986,0.082054978
,1.8944900000000002,5.1695018,,,,,291.19506,40.702706,13.55,757.0,-0.18,1.03,1.24,6075.0,4.26,,0.059077360999999995,0.059077360999999995,0.059077360999999995,0.059077363,537.61945,1226.7714,Superterran,1.24,19.413005,19 24 46.8192,+40 42 09.7416,1.8763642,3.6984720999999996,3.4126602999999998,0.47807896,0,0,Hot,0,0.26240657,1.8944900000000002,4.248272900000001,0.059077360999999995
,2.6455599999999997,23.44971,,,,,289.77325,40.800724,13.31,826.0,0.41,1.33,1.51,6174.0,4.2,,0.17628625,0.17628625,0.17628625,0.17628625,95.51513100000001,796.4581400000001,Neptunian,1.51,19.318217,19 19 05.5829,+40 48 02.6064,2.9683085,4.6517706,4.4051788,0.45329197,0,0,Hot,0,0.23752518,2.6455599999999997,7.489198200000001,0.17628625
,4.4503699999999995,16.080661,,,,,293.59189,41.095161,13.653,341.0,-0.02,0.85,0.8,5203.0,4.56,,0.11808239,0.11808239,0.11808239,0.11808239,30.137946000000003,596.92988,Neptunian,0.8,19.572794000000002,19 34 22.0570,+41 05 42.5796,0.42022697,1.7502727999999999,0.7156029,0.44327248,0,0,Hot,0,0.20111946,4.4503699999999995,18.110491,0.11808239
,4.75304,23.205845999999998,,,,,292.41722999999996,41.416882,13.413,1575.0,0.38,1.64,2.56,6096.0,3.84,,0.18772515,0.18772515,0.18772515,0.18772515,230.09305,992.2492599999999,Neptunian,2.56,19.494483,19 29 40.1396,+41 25 00.7752,8.1086473,7.6884355,4.131398399999999,0.48074356,0,0,Hot,0,0.1608527,4.75304,20.250944,0.18772515
,1.82723,6.0797289,,,,,284.91943,41.617195,13.532,426.0,0.04,0.88,0.93,5382.0,4.43,,0.062458745,0.062458745,0.062458745,0.062458747,166.66439,915.3888400000001,Superterran,0.93,18.994629999999997,18 59 40.6665,+41 37 01.9020,0.65017358,2.1771002999999998,0.98457422,0.51688275,0,0,Hot,0,0.27133814,1.82723,3.9953845,0.062458745
,2.37652,10.214205,,,,,292.18689,41.727039000000005,13.336,680.0,0.23,1.14,1.29,5896.0,4.27,,0.09622344199999999,0.09622344199999999,0.09622344199999999,0.096223445,194.59702,951.5441800000001,Superterran,1.29,19.479127,19 28 44.8568,+41 43 37.3404,1.8017643,3.6242050000000003,2.5955366,0.47782994,0,0,Hot,0,0.24308107,2.37652,6.2425017,0.09622344199999999
,2.5558799999999997,22.24814,,,,,296.03219,42.131679999999996,13.721,538.0,0.15,1.01,0.94,5653.0,4.5,,0.15529084,0.15529084,0.15529084,0.15529084,33.524989,613.03754,Neptunian,0.94,19.73548,19 44 07.7295,+42 07 54.0480,0.80846327,2.4276939,1.6420738000000001,0.40584139,0,0,Hot,0,0.26551079,2.5558799999999997,7.063292999999999,0.15529084
,1.84965,9.4896157,,,,,291.82347999999996,42.516216,13.774,673.0,0.15,1.02,1.13,5713.0,4.33,,0.08828265099999999,0.08828265099999999,0.08828265099999999,0.088282653,156.36937,900.91296,Superterran,1.13,19.4549,19 27 17.6393,+42 30 58.3776,1.2187158,2.9806775,1.8263584,0.49899605,0,0,Hot,0,0.2707392,1.84965,4.0789714,0.08828265099999999
,2.9033900000000004,4.4174586,,,,,293.83456,42.624962,13.343,1022.0,0.06,1.4,1.66,6570.0,4.14,,0.058929654000000005,0.058929654000000005,0.058929654000000005,0.058929655,1324.642,1536.9847,Neptunian,1.66,19.588972000000002,19 35 20.2978,+42 37 29.8632,4.600089700000001,5.7909114,8.8481346,0.44730795,0,0,Hot,0,0.21426377,2.9033900000000004,8.7701168,0.058929654000000005
,10.156260000000001,16.338896,,,,,290.32732000000004,42.898281,13.781,1029.0,0.13,1.0,2.52,4908.0,3.64,,0.1259867,0.1259867,0.1259867,0.12598671,207.9977,967.51909,Jovian,2.52,19.355156,19 21 18.5616,+42 53 53.8116,3.3014745000000003,4.905889299999999,0.45508689,0.54142992,0,0,Hot,0,0.09045403,10.156260000000001,73.50441,0.1259867
,3.15001,3.1739171,,,,,295.47574,43.493137,13.949,1413.0,0.08,1.49,1.81,6747.0,4.09,,0.048265339000000004,0.048265339000000004,0.048265339000000004,0.04826534,2611.0664,1821.1654,Neptunian,1.81,19.698384,19 41 54.1820,+43 29 35.2932,6.0825913,6.658985799999999,12.244301,0.44279845,0,0,Hot,0,0.20411392,3.15001,10.072061999999999,0.048265339000000004
,2.09627,3.2758226,,,,,290.32277,44.035809,13.992,901.0,-0.01,1.13,1.21,6170.0,4.33,,0.044952027,0.044952027,0.044952027,0.044952028,940.8090300000001,1410.9781,Superterran,1.21,19.354851999999998,19 21 17.4675,+44 02 08.9124,1.9010785,3.7227492999999994,4.1436971,0.44622578,0,0,Hot,0,0.25129549,2.09627,5.0447392,0.044952027
,1.99538,15.873645999999999,,,,,290.47134,44.387085,13.766,513.0,-0.07,0.93,0.91,5634.0,4.49,,0.12062991,0.12062991,0.12062991,0.12062991,51.372275,682.06711,Superterran,0.91,19.364757,19 21 53.1250,+44 23 13.5060,0.74754751,2.3344424999999998,1.5462163999999998,0.44981975,0,0,Hot,0,0.28044851,1.99538,4.6394796,0.12062991
,1.16584,16.225465,,,,,284.7883,44.591675,13.965,789.0,-0.14,1.03,1.07,6020.0,4.39,,0.12664462,0.12664462,0.12664462,0.12664462,83.997951,771.28002,Terran,1.07,18.985886999999998,18 59 09.1944,+44 35 30.0300,1.3472313,3.133898,3.104964,0.46015968,0,0,Hot,0,0.30741183,1.16584,1.6844027,0.12664462
,3.21727,17.421175,,,,,283.89965,45.016888,13.939,665.0,0.21,1.05,0.98,5741.0,4.48,,0.13364651,0.13364651,0.13364651,0.13364651,52.333013,685.2339099999999,Neptunian,0.98,18.926645,18 55 35.9208,+45 01 00.7968,0.93474034,2.6104132,1.9349675,0.40175982,0,0,Hot,0,0.22449085,3.21727,10.439906,0.13364651
,2.26442,29.907227000000002,,,,,285.65594,45.079556,13.437,525.0,-0.17,0.97,0.94,5871.0,4.48,,0.18661687,0.18661687,0.18661687,0.18661688,27.007902,580.78799,Superterran,0.94,19.04373,19 02 37.4282,+45 04 46.4016,0.94057336,2.6185454,2.3561151000000002,0.42408452,0,0,Hot,0,0.28855439,2.26442,5.7508411,0.18661687
,1.42367,2.1549099999999997,0.035,,0.114,0.16,288.6887,41.151173,11.018,306.39,0.17,1.25,1.41,6211.0,4.23,,0.035,0.035,0.035,0.035000001,2163.8986,1737.6173,Terran,1.41,19.245914000000003,19 14 45.2916,+41 09 04.2228,2.6507757,4.395924900000001,4.5982159000000005,0.46018011,0,0,Hot,0,0.28281453,1.42367,2.6154425,0.035
,2.5783,5.8599440000000005,0.068,,0.222,0.42,288.6887,41.151173,11.018,306.39,0.17,1.25,1.41,6211.0,4.23,,0.068,0.068,0.068,0.068000002,573.26465,1246.6189,Neptunian,1.41,19.245914000000003,19 14 45.2916,+41 09 04.2228,2.6507757,4.395924900000001,4.5982159000000005,0.46018011,0,0,Hot,0,0.22941771,2.5783,7.1688075,0.068
,1.5245600000000001,8.13123,0.084,,0.274,0.53,288.6887,41.151173,11.018,306.39,0.17,1.25,1.41,6211.0,4.23,,0.084,0.084,0.084,0.08400000199999999,375.67683999999997,1121.6272,Superterran,1.41,19.245914000000003,19 14 45.2916,+41 09 04.2228,2.6507757,4.395924900000001,4.5982159000000005,0.46018011,0,0,Hot,0,0.28146585,1.5245600000000001,2.9378482999999997,0.084
260.61896,,258.8,,0.283,,,288.6887,41.151173,11.018,306.39,0.17,1.25,1.41,6211.0,4.23,0.036402019,0.89024121,0.61372658,1.0982025,0.86476785,3.7721464,349.57341,Jovian,1.41,19.245914000000003,19 14 45.2916,+41 09 04.2228,2.6507757,4.395924900000001,4.5982159000000005,0.46018011,0,0,Hot,0,0.26283993,13.887363,260.61896,0.85596454
,2.9594400000000003,3.0321456,,,,,289.00088,45.154270000000004,13.684,805.0,0.13,1.08,1.35,5849.0,4.21,,0.042054987,0.042054987,0.042054987,0.042054988,1080.557,1460.6859,Neptunian,1.35,19.266726000000002,19 16 00.2136,+45 09 15.3720,1.9110967,3.7325455,2.3514328,0.50088517,0,0,Hot,0,0.21221535,2.9594400000000003,9.0594978,0.042054987
,2.36531,21.385215,,,,,287.33279,46.2035,13.94,537.0,-0.04,0.92,0.87,5522.0,4.53,,0.14661596,0.14661596,0.14661596,0.14661597,29.332579,592.90139,Superterran,0.87,19.155520000000003,19 09 19.8732,+46 12 12.6000,0.63054017,2.1439771,1.2709838,0.42972653,0,0,Hot,0,0.27990644,2.36531,6.192591200000001,0.14661596
,2.48862,4.1820025,,,,,288.00811,46.473557,13.393,423.0,0.17,0.97,0.88,5490.0,4.54,,0.050275491,0.050275491,0.050275491,0.050275493,249.36226000000002,1012.4011,Superterran,0.88,19.200542000000002,19 12 01.9500,+46 28 24.8052,0.63029428,2.1435591,1.2244063,0.37802951,0,0,Hot,0,0.23640124,2.48862,6.7506189,0.050275491
,1.9505400000000002,14.70749,,,,,282.21293,46.717819,13.387,593.0,0.23,1.02,1.19,5665.0,4.29,,0.11823208,0.11823208,0.11823208,0.11823208,93.47846700000001,792.17805,Superterran,1.19,18.814196,18 48 51.1067,+46 43 04.1484,1.3067191,3.086419,1.6817921999999998,0.50668166,0,0,Hot,0,0.27133816,1.9505400000000002,4.4638619,0.11823208
,0.7847,0.90037648,,,,,282.21293,46.717819,13.387,593.0,0.23,1.02,1.19,5665.0,4.29,,0.01836506,0.01836506,0.01836506,0.018365061000000002,3874.3381,2009.9918,Subterran,1.19,18.814196,18 48 51.1067,+46 43 04.1484,1.3067191,3.086419,1.6817921999999998,0.50668166,0,0,Hot,0,0.28812879,0.7847,0.40755892,0.01836506
,2.07385,13.724651000000001,,,,,297.06841000000003,46.834278000000005,13.645,661.0,0.04,1.04,1.11,5865.0,4.36,,0.11363747,0.11363747,0.11363747,0.11363747,101.14945999999999,807.95245,Superterran,1.11,19.804562,19 48 16.4226,+46 50 03.4008,1.3061909,3.0857952999999996,2.3867502999999997,0.47962116,0,0,Hot,0,0.26404126,2.07385,4.9534779,0.11363747
,2.7128200000000002,46.406335999999996,,,,,297.25909,46.843193,13.489,783.0,0.0,1.15,1.24,6170.0,4.31,,0.26472424,0.26472424,0.26472424,0.26472424,28.489528000000004,588.59453,Neptunian,1.24,19.817273999999998,19 49 02.1858,+46 50 35.4948,1.9965153999999998,3.8150489000000003,4.1680009,0.45936447,0,0,Hot,0,0.26454782,2.7128200000000002,7.8153238,0.26472424
,3.11638,1.2602591,,,,,288.3279,47.381592,15.342,867.0,-0.04,0.86,0.82,5281.0,4.56,,0.021709455,0.021709455,0.021709455,0.021709455,994.2215800000001,1430.5917,Neptunian,0.82,19.221860999999997,19 13 18.6994,+47 22 53.7312,0.46857706,1.8482226000000002,0.8214147,0.43498194,0,0,Hot,0,0.20617356,3.11638,9.8901768,0.021709455
,3.51994,24.543504000000002,,,,,291.1973,47.3078,15.344,1244.0,0.03,1.01,1.01,5808.0,4.44,,0.16579614,0.16579614,0.16579614,0.16579614,37.834589,631.8546200000001,Neptunian,1.01,19.413154000000002,19 24 47.3554,+47 18 28.0800,1.0400107,2.7534848,2.1430926,0.45535975,0,0,Hot,0,0.22202967,3.51994,12.161625,0.16579614
,1.62545,1.2870768,,,,,282.98379,47.578590000000005,15.488,341.0,-0.04,0.63,0.6,4103.0,4.68,,0.0198469,0.0198469,0.0198469,0.019846901,232.06617000000003,994.3696699999999,Superterran,0.6,18.865586999999998,18 51 56.1131,+47 34 42.9240,0.091410738,0.81632365,0.09785496800000001,0.37011052,0,0,Hot,0,0.27900671,1.62545,3.2754986,0.0198469
,2.4998299999999998,17.671796,,,,,287.6082,47.509686,15.556,688.0,0.02,0.79,0.74,4870.0,4.6,,0.12271728,0.12271728,0.12271728,0.12271728,18.325528,527.11944,Superterran,0.74,19.173881,19 10 25.9721,+47 30 34.8696,0.27597385,1.4183968,0.39411007,0.40227654,0,0,Hot,0,0.29736933,2.4998299999999998,6.802326700000001,0.12271728
,2.8025,17.815815,0.1352,,0.122,0.56,293.98157000000003,46.687748,15.3,1107.0,-0.2,1.04,0.97,5962.0,4.48,,0.1352,0.1352,0.1352,0.1352,58.270215,703.89287,Neptunian,0.97,19.598772,19 35 55.5802,+46 41 15.8928,1.0651236000000002,2.7865303,2.8195541,0.36243985,0,0,Hot,0,0.23896263,2.8025,8.2590046,0.1352
,2.5670900000000003,9.2735819,,,,,288.13826,47.724453000000004,15.302,564.0,-0.07,0.75,0.71,4779.0,4.61,,0.078468434,0.078468434,0.078468434,0.078468436,38.261632,633.63007,Neptunian,0.71,19.209218,19 12 33.1865,+47 43 28.0308,0.23558816,1.3105105,0.33128278,0.41869518,0,0,Hot,0,0.26050175,2.5670900000000003,7.1159697,0.078468434
,3.07154,6.0293013,,,,,283.71088,47.86327,15.784,558.0,-0.05,0.7,0.67,4483.0,4.64,,0.057551091,0.057551091,0.057551091,0.057551092000000005,49.046282,674.2119299999999,Neptunian,0.67,18.91406,18 54 50.6150,+47 51 47.7720,0.16244757,1.0882292,0.19469742,0.4045717,0,0,Hot,0,0.23171179,3.07154,9.6497879,0.057551091
,2.1747400000000003,21.676975,,,,,290.46513,47.92918,15.377,641.0,-0.03,0.79,0.74,4897.0,4.6,,0.14062128,0.14062128,0.14062128,0.14062128,14.268239999999999,495.15083,Superterran,0.74,19.364342999999998,19 21 51.6358,+47 55 45.0480,0.28214509,1.434168,0.41282189,0.40996958,0,0,Hot,0,0.3321314,2.1747400000000003,5.369523,0.14062128
,2.60072,4.9967828,,,,,297.80826,47.946671,15.861,1030.0,0.03,0.86,0.82,5264.0,4.55,,0.054383775,0.054383775,0.054383775,0.054383777,156.40159,900.95936,Neptunian,0.82,19.853885000000002,19 51 13.9866,+47 56 48.0156,0.46257257,1.8363426,0.7977714,0.43823832,0,0,Hot,0,0.23437009,2.60072,7.2749643,0.054383775
,2.65677,2.5255932999999997,,,,,288.75489,48.2262,15.509,1386.0,0.07,1.01,1.02,5754.0,4.43,,0.03640762,0.03640762,0.03640762,0.036407621,770.8748,1342.4276,Neptunian,1.02,19.250327,19 15 01.1765,+48 13 34.3200,1.0218059000000002,2.7292793,1.9532174,0.46420121,0,0,Hot,0,0.22537228,2.65677,7.543155199999999,0.03640762
,2.60072,16.013102,,,,,297.02563,48.478596,15.39,651.0,-0.03,0.79,0.74,4913.0,4.6,,0.11491293,0.11491293,0.11491293,0.11491294,21.64718,549.53485,Neptunian,0.74,19.80171,19 48 06.1549,+48 28 42.9456,0.28585062,1.443555,0.42432694,0.42770222,0,0,Hot,0,0.28278106,2.60072,7.2749643,0.11491293
,2.39894,4.498760900000001,,,,,298.45684,48.791592,15.395,1330.0,0.01,1.03,1.05,5887.0,4.41,,0.053849775999999995,0.053849775999999995,0.053849775999999995,0.053849778,409.14342999999997,1145.8132,Superterran,1.05,19.897123999999998,19 53 49.6453,+48 47 29.7312,1.1864335,2.9409353,2.4707163,0.45130261,0,0,Hot,0,0.23853096,2.39894,6.3428164,0.053849775999999995
,4.73062,41.439628000000006,,,,,295.55505,49.017342,15.4,907.0,0.15,0.91,0.87,5327.0,4.53,,0.2270565,0.2270565,0.2270565,0.2270565,10.592295,459.61312999999996,Neptunian,0.87,19.703671,19 42 13.2155,+49 01 02.4312,0.5460821,1.9952290000000001,0.90586791,0.44834563,0,0,Hot,0,0.25551792,4.73062,20.089031,0.2270565
,2.70161,8.3539064,,,,,285.49925,49.277347999999996,15.317,877.0,-0.06,0.87,0.82,5352.0,4.55,,0.07690284,0.07690284,0.07690284,0.076902842,83.578778,770.31599,Neptunian,0.82,19.033284,19 01 59.8236,+49 16 38.4528,0.4942888,1.8982533,0.93155917,0.42827513,0,0,Hot,0,0.23691906,2.70161,7.7605729000000006,0.07690284
,4.83151,4.1255469,,,,,291.93617,49.253986,15.506,1778.0,0.14,1.15,1.2,6038.0,4.34,,0.052730657,0.052730657,0.052730657,0.052730658,616.73303,1269.6067,Neptunian,1.2,19.462413,19 27 44.6852,+49 15 14.3496,1.7148398999999999,3.5357012,3.3223106,0.45401684,0,0,Hot,0,0.15583444,4.83151,20.821832999999998,0.052730657
,2.93702,15.7259,0.1171,,0.106,0.37,294.15334,46.166438,16.4,1107.0,-0.2,0.86,0.78,5331.0,4.59,,0.1171,0.1171,0.1171,0.1171,32.106931,606.44945,Neptunian,0.78,19.610223,19 36 36.8043,+46 09 59.1768,0.4402634,1.7915134,0.89509343,0.34019217,0,0,Hot,0,0.25003524,2.93702,8.9432821,0.1171
,13.182960000000001,2.8165047999999997,,,,,297.01547,49.225291999999996,15.052,980.0,0.07,0.99,0.99,5709.0,4.44,,0.03889212,0.03889212,0.03889212,0.038892121,616.7028799999999,1269.5912,Jovian,0.99,19.801032,19 48 03.7160,+49 13 31.0512,0.93282292,2.6077345000000003,1.7958906000000003,0.46290566,0,0,Hot,0,0.069572337,13.182960000000001,114.45583,0.03889212
,2.6904,4.2809586,,,,,294.26581,49.314091,15.356,1139.0,0.08,0.97,0.95,5624.0,4.47,,0.051065487,0.051065487,0.051065487,0.051065489000000006,310.21452999999997,1069.2037,Neptunian,0.95,19.617722,19 37 03.7976,+49 18 50.7276,0.80894148,2.4284117000000003,1.5413645,0.45449942,0,0,Hot,0,0.22637178,2.6904,7.705980800000001,0.051065487
,2.4998299999999998,38.377462,,,,,291.72201,49.480877,15.172,1011.0,-0.01,0.95,0.92,5627.0,4.5,,0.21884415,0.21884415,0.21884415,0.21884416,15.874573999999999,508.53450999999995,Superterran,0.92,19.448135,19 26 53.2856,+49 28 51.1572,0.76027719,2.3542347,1.5386069,0.44435674,0,0,Hot,0,0.30694373,2.4998299999999998,6.802326700000001,0.21884415
,6.53543,3.7287311,,,,,290.78576,50.054119,15.523,978.0,0.0,0.88,0.84,5355.0,4.54,,0.045086287999999995,0.045086287999999995,0.045086287999999995,0.045086289,255.73852000000002,1018.8118,Jovian,0.84,19.385718,19 23 08.5858,+50 03 14.8284,0.51985846,1.9467327,0.9399468,0.4399841,0,0,Hot,0,0.12704558,6.53543,34.773994,0.045086287999999995
,1.69271,2.2433819,,,,,285.17621,50.149817999999996,15.135,302.0,-0.27,0.6,0.57,4192.0,4.69,,0.028281043,0.028281043,0.028281043,0.028281043999999998,112.39126999999999,829.52229,Superterran,0.57,19.011748,19 00 42.2942,+50 08 59.3448,0.089892499,0.80951611,0.11218228,0.36833805,0,0,Hot,0,0.28194202,1.69271,3.5089222999999996,0.028281043
,2.44378,2.337438,,,,,293.83333,50.230354,15.334,651.0,-0.05,0.79,0.75,4945.0,4.6,,0.031857521,0.031857521,0.031857521,0.031857522,296.92885,1057.5673,Superterran,0.75,19.588889,19 35 20.0019,+50 13 49.2744,0.30135358,1.4821833999999998,0.44830789,0.42770222,0,0,Hot,0,0.23764066,2.44378,6.5454121,0.031857521
,3.0379099999999997,11.598222,,,,,296.22197,50.287237,15.937,243.0,-0.02,0.51,0.49,3701.0,4.77,,0.08009902299999999,0.08009902299999999,0.08009902299999999,0.080099025,6.290754,403.47867,Neptunian,0.49,19.748132000000002,19 44 53.2765,+50 17 14.0532,0.040360557000000005,0.54242831,0.045714432,0.36404316,0,0,Hot,0,0.37496894,3.0379099999999997,9.471094099999998,0.08009902299999999
,5.3808,6.5753168,,,,,290.09807,50.321609,15.312,1180.0,0.06,1.0,0.99,5723.0,4.45,,0.068673209,0.068673209,0.068673209,0.068673211,199.74657,957.77775,Neptunian,0.99,19.339872,19 20 23.5397,+50 19 17.7924,0.94200676,2.6205399,1.8457822,0.46083367,0,0,Hot,0,0.14807929,5.3808,24.998531,0.068673209
,5.14539,7.2750372,,,,,295.45529,50.49456,15.08,875.0,0.07,0.94,0.91,5520.0,4.5,,0.071962955,0.071962955,0.071962955,0.07196295700000001,133.0178,865.21164,Neptunian,0.91,19.697021,19 41 49.2740,+50 29 40.4160,0.68885488,2.2409267,1.2757368999999998,0.44976471,0,0,Hot,0,0.15578517,5.14539,23.170149,0.071962955
,3.0154900000000002,12.393586,,,,,296.02134,50.567783,15.505,968.0,-0.09,0.87,0.84,5403.0,4.54,,0.10003392,0.10003392,0.10003392,0.10003393,53.83844200000001,690.10954,Neptunian,0.84,19.734757000000002,19 44 05.1258,+50 34 04.0188,0.53874976,1.9817886000000002,1.0168629999999999,0.43831114,0,0,Hot,0,0.23178094,3.0154900000000002,9.3527288,0.10003392
7.650119999999999,,5.3988,,0.0,,,291.03231,49.040271999999995,9.99,144.77,0.12,1.08,1.24,5793.0,4.28,0.0011868131,0.061780151,0.061780151,0.061780151,0.061780153,406.48843999999997,1143.9498,Superterran,1.24,19.402155,19 24 07.7568,+49 02 24.9792,1.5514798,3.3630772000000007,2.1357478,0.49879587,0,0,Hot,0,0.22589697,2.6788957000000004,7.650119999999999,0.061780151
2.0404558,,9.6051,,0.0,,,291.03231,49.040271999999995,9.99,144.77,0.12,1.08,1.24,5793.0,4.28,0.0011216871000000002,0.090709353,0.090709353,0.090709353,0.09070935599999999,188.55671,944.0726300000001,Terran,1.24,19.402155,19 24 07.7568,+49 02 24.9792,1.5514798,3.3630772000000007,2.1357478,0.49879587,0,0,Hot,0,0.2965631,1.2299984,2.0404558,0.090709353
